name,type,start_time,duration,"mosi","miso"
"SPI","result",0.127588208,0.000024,0xFF,0xFF
"SPI","result",0.127627833,0.000024042,0xFF,0xFF
"SPI","result",0.127667958,0.000024042,0x69,0xFF
"SPI","result",0.127707167,0.000024042,0x40,0xFF
"SPI","result",0.127746417,0.000024042,0x00,0xFF
"SPI","result",0.127785625,0.000024,0x00,0xFF
"SPI","result",0.127824875,0.000024,0x00,0xFF
"SPI","result",0.127864125,0.000024042,0x01,0xFF
"SPI","result",0.127903458,0.000024,0xFF,0xFF
"SPI","result",0.127942917,0.000024042,0xFF,0x01
"SPI","disable",0.127976,0.000000042,,
"SPI","enable",0.12801625,0.000000042,,
"SPI","result",0.128024708,0.000024042,0xFF,0xFF
"SPI","result",0.128064375,0.000024042,0xFF,0xFF
"SPI","result",0.1281045,0.000024042,0x77,0xFF
"SPI","result",0.128143708,0.000024042,0x00,0xFF
"SPI","result",0.128182958,0.000024042,0x00,0xFF
"SPI","result",0.128222167,0.000024042,0x00,0xFF
"SPI","result",0.128261417,0.000024042,0x00,0xFF
"SPI","result",0.128300667,0.000024042,0x01,0xFF
"SPI","result",0.12834,0.000024042,0xFF,0xFF
"SPI","result",0.1283795,0.000024042,0xFF,0x01
"SPI","disable",0.128411583,0.000000042,,
"SPI","enable",0.128451875,0.000000042,,
"SPI","result",0.128460375,0.000024042,0xFF,0xFF
"SPI","result",0.1285,0.000024042,0xFF,0xFF
"SPI","result",0.128540917,0.000024042,0x69,0xFF
"SPI","result",0.128580125,0.000024042,0x40,0xFF
"SPI","result",0.128619375,0.000024042,0x00,0xFF
"SPI","result",0.128658583,0.000024042,0x00,0xFF
"SPI","result",0.128697833,0.000024042,0x00,0xFF
"SPI","result",0.128737083,0.000024042,0x01,0xFF
"SPI","result",0.128776417,0.000024042,0xFF,0xFF
"SPI","result",0.128815917,0.000024,0xFF,0x01
"SPI","disable",0.128848958,0.000000042,,
"SPI","enable",0.12888925,0.000000042,,
"SPI","result",0.128897708,0.000024042,0xFF,0xFF
"SPI","result",0.128937375,0.000024042,0xFF,0xFF
"SPI","result",0.1289775,0.000024042,0x77,0xFF
"SPI","result",0.129016708,0.000024042,0x00,0xFF
"SPI","result",0.129055958,0.000024042,0x00,0xFF
"SPI","result",0.129095167,0.000024042,0x00,0xFF
"SPI","result",0.129134417,0.000024042,0x00,0xFF
"SPI","result",0.129173667,0.000024042,0x01,0xFF
"SPI","result",0.129213,0.000024042,0xFF,0xFF
"SPI","result",0.1292525,0.000024042,0xFF,0x01
"SPI","disable",0.129284583,0.000000042,,
"SPI","enable",0.129324875,0.000000042,,
"SPI","result",0.129333375,0.000024,0xFF,0xFF
"SPI","result",0.129373,0.000024042,0xFF,0xFF
"SPI","result",0.129413125,0.000024042,0x69,0xFF
"SPI","result",0.129452333,0.000024042,0x40,0xFF
"SPI","result",0.129491583,0.000024042,0x00,0xFF
"SPI","result",0.129530792,0.000024042,0x00,0xFF
"SPI","result",0.12957,0.000024042,0x00,0xFF
"SPI","result",0.12960925,0.000024042,0x01,0xFF
"SPI","result",0.129648583,0.000024042,0xFF,0xFF
"SPI","result",0.129688042,0.000024042,0xFF,0x01
"SPI","disable",0.129721125,0.000000042,,
"SPI","enable",0.129761417,0.000000042,,
"SPI","result",0.129769875,0.000024042,0xFF,0xFF
"SPI","result",0.129809542,0.000024042,0xFF,0xFF
"SPI","result",0.129849667,0.000024042,0x77,0xFF
"SPI","result",0.129888875,0.000024042,0x00,0xFF
"SPI","result",0.129928125,0.000024042,0x00,0xFF
"SPI","result",0.129967333,0.000024042,0x00,0xFF
"SPI","result",0.130006625,0.000024042,0x00,0xFF
"SPI","result",0.130045875,0.000024042,0x01,0xFF
"SPI","result",0.130085208,0.000024042,0xFF,0xFF
"SPI","result",0.130124667,0.000024042,0xFF,0x01
"SPI","disable",0.13015675,0.000000042,,
"SPI","enable",0.130197083,0.000000042,,
"SPI","result",0.130205542,0.000024042,0xFF,0xFF
"SPI","result",0.130245208,0.000024042,0xFF,0xFF
"SPI","result",0.130285333,0.000024042,0x69,0xFF
"SPI","result",0.130324542,0.000024042,0x40,0xFF
"SPI","result",0.130363833,0.000024042,0x00,0xFF
"SPI","result",0.130403042,0.000024042,0x00,0xFF
"SPI","result",0.130442292,0.000024042,0x00,0xFF
"SPI","result",0.130481542,0.000024042,0x01,0xFF
"SPI","result",0.130520875,0.000024042,0xFF,0xFF
"SPI","result",0.130560208,0.000024,0xFF,0x01
"SPI","disable",0.13059325,0.000000042,,
"SPI","enable",0.130633542,0.000000042,,
"SPI","result",0.130642,0.000024042,0xFF,0xFF
"SPI","result",0.130681667,0.000024042,0xFF,0xFF
"SPI","result",0.130721792,0.000024042,0x77,0xFF
"SPI","result",0.130761,0.000024042,0x00,0xFF
"SPI","result",0.13080025,0.000024042,0x00,0xFF
"SPI","result",0.130839458,0.000024042,0x00,0xFF
"SPI","result",0.13087875,0.000024042,0x00,0xFF
"SPI","result",0.130918,0.000024042,0x01,0xFF
"SPI","result",0.130957333,0.000024042,0xFF,0xFF
"SPI","result",0.130996833,0.000024042,0xFF,0x01
"SPI","disable",0.131028917,0.000000042,,
"SPI","enable",0.13106925,0.000000042,,
"SPI","result",0.131077708,0.000024042,0xFF,0xFF
"SPI","result",0.131117333,0.000024042,0xFF,0xFF
"SPI","result",0.1311575,0.000024042,0x69,0xFF
"SPI","result",0.131196708,0.000024042,0x40,0xFF
"SPI","result",0.131235958,0.000024042,0x00,0xFF
"SPI","result",0.131275208,0.000024042,0x00,0xFF
"SPI","result",0.131314458,0.000024042,0x00,0xFF
"SPI","result",0.131353708,0.000024083,0x01,0xFF
"SPI","result",0.131393083,0.000024,0xFF,0xFF
"SPI","result",0.131432542,0.000024042,0xFF,0x01
"SPI","disable",0.131465625,0.000000042,,
"SPI","enable",0.131505917,0.000000042,,
"SPI","result",0.131514375,0.000024042,0xFF,0xFF
"SPI","result",0.131553875,0.000024042,0xFF,0xFF
"SPI","result",0.131594042,0.000024042,0x77,0xFF
"SPI","result",0.13163325,0.000024042,0x00,0xFF
"SPI","result",0.1316725,0.000024042,0x00,0xFF
"SPI","result",0.131711708,0.000024042,0x00,0xFF
"SPI","result",0.131751,0.000024042,0x00,0xFF
"SPI","result",0.13179025,0.000024042,0x01,0xFF
"SPI","result",0.131829625,0.000024042,0xFF,0xFF
"SPI","result",0.131869125,0.000024,0xFF,0x01
"SPI","disable",0.131901208,0.000000042,,
"SPI","enable",0.1319415,0.000000042,,
"SPI","result",0.131949958,0.000024042,0xFF,0xFF
"SPI","result",0.131989583,0.000024042,0xFF,0xFF
"SPI","result",0.13202975,0.000024042,0x69,0xFF
"SPI","result",0.132068958,0.000024042,0x40,0xFF
"SPI","result",0.132108208,0.000024042,0x00,0xFF
"SPI","result",0.132147417,0.000024042,0x00,0xFF
"SPI","result",0.132186667,0.000024042,0x00,0xFF
"SPI","result",0.132225917,0.000024042,0x01,0xFF
"SPI","result",0.13226525,0.000024042,0xFF,0xFF
"SPI","result",0.132304708,0.000024042,0xFF,0x01
"SPI","disable",0.132337792,0.000000042,,
"SPI","enable",0.132378083,0.000000042,,
"SPI","result",0.132386542,0.000024042,0xFF,0xFF
"SPI","result",0.132426167,0.000024042,0xFF,0xFF
"SPI","result",0.132466292,0.000024042,0x77,0xFF
"SPI","result",0.1325055,0.000024042,0x00,0xFF
"SPI","result",0.132544583,0.000024042,0x00,0xFF
"SPI","result",0.132583792,0.000024042,0x00,0xFF
"SPI","result",0.132623042,0.000024042,0x00,0xFF
"SPI","result",0.132662333,0.000024,0x01,0xFF
"SPI","result",0.132701625,0.000024042,0xFF,0xFF
"SPI","result",0.132741125,0.000024042,0xFF,0x01
"SPI","disable",0.132773208,0.000000042,,
"SPI","enable",0.132813542,0.000000042,,
"SPI","result",0.132822,0.000024042,0xFF,0xFF
"SPI","result",0.132861667,0.000024042,0xFF,0xFF
"SPI","result",0.132901792,0.000024042,0x69,0xFF
"SPI","result",0.132941042,0.000024042,0x40,0xFF
"SPI","result",0.132980292,0.000024042,0x00,0xFF
"SPI","result",0.1330195,0.000024042,0x00,0xFF
"SPI","result",0.133058792,0.000024042,0x00,0xFF
"SPI","result",0.133098042,0.000024042,0x01,0xFF
"SPI","result",0.133137417,0.000024042,0xFF,0xFF
"SPI","result",0.133176875,0.000024042,0xFF,0x01
"SPI","disable",0.133209958,0.000000042,,
"SPI","enable",0.13325025,0.000000042,,
"SPI","result",0.133258708,0.000024083,0xFF,0xFF
"SPI","result",0.133298375,0.000024042,0xFF,0xFF
"SPI","result",0.133338542,0.000024042,0x77,0xFF
"SPI","result",0.13337775,0.000024042,0x00,0xFF
"SPI","result",0.133417,0.000024042,0x00,0xFF
"SPI","result",0.13345625,0.000024042,0x00,0xFF
"SPI","result",0.1334955,0.000024042,0x00,0xFF
"SPI","result",0.133535542,0.000024042,0x01,0xFF
"SPI","result",0.133574875,0.000024042,0xFF,0xFF
"SPI","result",0.133614375,0.000024042,0xFF,0x01
"SPI","disable",0.133646458,0.000000042,,
"SPI","enable",0.133686792,0.000000042,,
"SPI","result",0.13369525,0.000024042,0xFF,0xFF
"SPI","result",0.133734917,0.000024042,0xFF,0xFF
"SPI","result",0.133775042,0.000024042,0x69,0xFF
"SPI","result",0.13381425,0.000024042,0x40,0xFF
"SPI","result",0.133853542,0.000024042,0x00,0xFF
"SPI","result",0.13389275,0.000024042,0x00,0xFF
"SPI","result",0.133932,0.000024042,0x00,0xFF
"SPI","result",0.133971292,0.000024042,0x01,0xFF
"SPI","result",0.134010625,0.000024042,0xFF,0xFF
"SPI","result",0.134050125,0.000024042,0xFF,0x01
"SPI","disable",0.134083208,0.000000042,,
"SPI","enable",0.1341235,0.000000042,,
"SPI","result",0.134131958,0.000024042,0xFF,0xFF
"SPI","result",0.134171625,0.000024042,0xFF,0xFF
"SPI","result",0.134211792,0.000024042,0x77,0xFF
"SPI","result",0.134251,0.000024042,0x00,0xFF
"SPI","result",0.13429025,0.000024042,0x00,0xFF
"SPI","result",0.134329458,0.000024042,0x00,0xFF
"SPI","result",0.13436875,0.000024042,0x00,0xFF
"SPI","result",0.134408,0.000024042,0x01,0xFF
"SPI","result",0.134447375,0.000024042,0xFF,0xFF
"SPI","result",0.134486875,0.000024042,0xFF,0x01
"SPI","disable",0.134518958,0.000000042,,
"SPI","enable",0.134559125,0.000000042,,
"SPI","result",0.134567583,0.000024042,0xFF,0xFF
"SPI","result",0.13460725,0.000024042,0xFF,0xFF
"SPI","result",0.134647417,0.000024042,0x69,0xFF
"SPI","result",0.134686625,0.000024042,0x40,0xFF
"SPI","result",0.134725875,0.000024,0x00,0xFF
"SPI","result",0.134765083,0.000024,0x00,0xFF
"SPI","result",0.134804333,0.000024042,0x00,0xFF
"SPI","result",0.134843583,0.000024042,0x01,0xFF
"SPI","result",0.134882917,0.000024042,0xFF,0xFF
"SPI","result",0.134922417,0.000024042,0xFF,0x01
"SPI","disable",0.1349555,0.000000042,,
"SPI","enable",0.134995792,0.000000042,,
"SPI","result",0.13500425,0.000024042,0xFF,0xFF
"SPI","result",0.135043917,0.000024042,0xFF,0xFF
"SPI","result",0.135084042,0.000024042,0x77,0xFF
"SPI","result",0.13512325,0.000024083,0x00,0xFF
"SPI","result",0.135162542,0.000024042,0x00,0xFF
"SPI","result",0.13520175,0.000024042,0x00,0xFF
"SPI","result",0.135241,0.000024042,0x00,0xFF
"SPI","result",0.135280292,0.000024042,0x01,0xFF
"SPI","result",0.135319625,0.000024042,0xFF,0xFF
"SPI","result",0.135359083,0.000024042,0xFF,0x01
"SPI","disable",0.135391167,0.000000042,,
"SPI","enable",0.1354315,0.000000042,,
"SPI","result",0.135439958,0.000024042,0xFF,0xFF
"SPI","result",0.135479625,0.000024,0xFF,0xFF
"SPI","result",0.13551975,0.000024042,0x69,0xFF
"SPI","result",0.135558792,0.000024,0x40,0xFF
"SPI","result",0.135598042,0.000024042,0x00,0xFF
"SPI","result",0.13563725,0.000024042,0x00,0xFF
"SPI","result",0.1356765,0.000024042,0x00,0xFF
"SPI","result",0.13571575,0.000024042,0x01,0xFF
"SPI","result",0.135755083,0.000024042,0xFF,0xFF
"SPI","result",0.135794583,0.000024042,0xFF,0x01
"SPI","disable",0.135827667,0.000000042,,
"SPI","enable",0.135867917,0.000000042,,
"SPI","result",0.135876375,0.000024042,0xFF,0xFF
"SPI","result",0.135916042,0.000024042,0xFF,0xFF
"SPI","result",0.135956167,0.000024042,0x77,0xFF
"SPI","result",0.135995417,0.000024,0x00,0xFF
"SPI","result",0.136034667,0.000024042,0x00,0xFF
"SPI","result",0.136073875,0.000024042,0x00,0xFF
"SPI","result",0.136113125,0.000024042,0x00,0xFF
"SPI","result",0.136152375,0.000024042,0x01,0xFF
"SPI","result",0.136191708,0.000024042,0xFF,0xFF
"SPI","result",0.136231208,0.000024042,0xFF,0x01
"SPI","disable",0.136263333,0.000000042,,
"SPI","enable",0.136303625,0.000000042,,
"SPI","result",0.136312083,0.000024042,0xFF,0xFF
"SPI","result",0.13635175,0.000024042,0xFF,0xFF
"SPI","result",0.136391875,0.000024042,0x69,0xFF
"SPI","result",0.136431083,0.000024042,0x40,0xFF
"SPI","result",0.136470375,0.000024,0x00,0xFF
"SPI","result",0.136509583,0.000024042,0x00,0xFF
"SPI","result",0.136548667,0.000024042,0x00,0xFF
"SPI","result",0.136587917,0.000024042,0x01,0xFF
"SPI","result",0.13662725,0.000024042,0xFF,0xFF
"SPI","result",0.136666708,0.000024042,0xFF,0x01
"SPI","disable",0.136699792,0.000000042,,
"SPI","enable",0.136740083,0.000000042,,
"SPI","result",0.136748542,0.000024042,0xFF,0xFF
"SPI","result",0.136788208,0.000024042,0xFF,0xFF
"SPI","result",0.136828333,0.000024042,0x77,0xFF
"SPI","result",0.136867542,0.000024042,0x00,0xFF
"SPI","result",0.136906792,0.000024042,0x00,0xFF
"SPI","result",0.136946,0.000024042,0x00,0xFF
"SPI","result",0.136985292,0.000024042,0x00,0xFF
"SPI","result",0.137024542,0.000024042,0x01,0xFF
"SPI","result",0.137063875,0.000024042,0xFF,0xFF
"SPI","result",0.137103375,0.000024042,0xFF,0x01
"SPI","disable",0.137135458,0.000000042,,
"SPI","enable",0.137175792,0.000000042,,
"SPI","result",0.13718425,0.000024042,0xFF,0xFF
"SPI","result",0.137223917,0.000024042,0xFF,0xFF
"SPI","result",0.137264042,0.000024042,0x69,0xFF
"SPI","result",0.137303292,0.000024042,0x40,0xFF
"SPI","result",0.137342542,0.000024042,0x00,0xFF
"SPI","result",0.13738175,0.000024042,0x00,0xFF
"SPI","result",0.137421,0.000024042,0x00,0xFF
"SPI","result",0.137460292,0.000024042,0x01,0xFF
"SPI","result",0.137499625,0.000024042,0xFF,0xFF
"SPI","result",0.137539875,0.000024042,0xFF,0x01
"SPI","disable",0.137572958,0.000000042,,
"SPI","enable",0.137613208,0.000000042,,
"SPI","result",0.137621708,0.000024042,0xFF,0xFF
"SPI","result",0.137661333,0.000024042,0xFF,0xFF
"SPI","result",0.1377015,0.000024042,0x77,0xFF
"SPI","result",0.137740708,0.000024042,0x00,0xFF
"SPI","result",0.137779958,0.000024042,0x00,0xFF
"SPI","result",0.137819167,0.000024042,0x00,0xFF
"SPI","result",0.137858417,0.000024042,0x00,0xFF
"SPI","result",0.137897708,0.000024042,0x01,0xFF
"SPI","result",0.137937042,0.000024042,0xFF,0xFF
"SPI","result",0.137976542,0.000024,0xFF,0x01
"SPI","disable",0.138008625,0.000000042,,
"SPI","enable",0.138048917,0.000000042,,
"SPI","result",0.138057375,0.000024042,0xFF,0xFF
"SPI","result",0.138097042,0.000024042,0xFF,0xFF
"SPI","result",0.138137167,0.000024042,0x69,0xFF
"SPI","result",0.138176375,0.000024042,0x40,0xFF
"SPI","result",0.138215625,0.000024042,0x00,0xFF
"SPI","result",0.138254833,0.000024042,0x00,0xFF
"SPI","result",0.138294125,0.000024,0x00,0xFF
"SPI","result",0.138333375,0.000024042,0x01,0xFF
"SPI","result",0.138372708,0.000024042,0xFF,0xFF
"SPI","result",0.138412167,0.000024042,0xFF,0x01
"SPI","disable",0.13844525,0.000000042,,
"SPI","enable",0.138485542,0.000000042,,
"SPI","result",0.138494,0.000024042,0xFF,0xFF
"SPI","result",0.138534417,0.000024042,0xFF,0xFF
"SPI","result",0.138574542,0.000024042,0x77,0xFF
"SPI","result",0.13861375,0.000024042,0x00,0xFF
"SPI","result",0.138653,0.000024042,0x00,0xFF
"SPI","result",0.138692208,0.000024042,0x00,0xFF
"SPI","result",0.138731458,0.000024042,0x00,0xFF
"SPI","result",0.13877075,0.000024,0x01,0xFF
"SPI","result",0.138810042,0.000024042,0xFF,0xFF
"SPI","result",0.138849542,0.000024042,0xFF,0x01
"SPI","disable",0.138881625,0.000000042,,
"SPI","enable",0.138921958,0.000000042,,
"SPI","result",0.138930417,0.000024042,0xFF,0xFF
"SPI","result",0.138970042,0.000024042,0xFF,0xFF
"SPI","result",0.139010167,0.000024042,0x69,0xFF
"SPI","result",0.139049375,0.000024042,0x40,0xFF
"SPI","result",0.139088625,0.000024042,0x00,0xFF
"SPI","result",0.139127833,0.000024042,0x00,0xFF
"SPI","result",0.139167083,0.000024042,0x00,0xFF
"SPI","result",0.139206333,0.000024042,0x01,0xFF
"SPI","result",0.139245667,0.000024042,0xFF,0xFF
"SPI","result",0.139285125,0.000024042,0xFF,0x01
"SPI","disable",0.139318208,0.000000042,,
"SPI","enable",0.1393585,0.000000042,,
"SPI","result",0.139366958,0.000024042,0xFF,0xFF
"SPI","result",0.139406583,0.000024042,0xFF,0xFF
"SPI","result",0.13944675,0.000024,0x77,0xFF
"SPI","result",0.139485917,0.000024042,0x00,0xFF
"SPI","result",0.139525208,0.000024,0x00,0xFF
"SPI","result",0.139564208,0.000024042,0x00,0xFF
"SPI","result",0.1396035,0.000024042,0x00,0xFF
"SPI","result",0.13964275,0.000024042,0x01,0xFF
"SPI","result",0.139682083,0.000024042,0xFF,0xFF
"SPI","result",0.139721583,0.000024,0xFF,0x01
"SPI","disable",0.139753667,0.000000042,,
"SPI","enable",0.139793958,0.000000042,,
"SPI","result",0.139802417,0.000024042,0xFF,0xFF
"SPI","result",0.139842083,0.000024042,0xFF,0xFF
"SPI","result",0.139882208,0.000024042,0x69,0xFF
"SPI","result",0.139921417,0.000024042,0x40,0xFF
"SPI","result",0.139960667,0.000024042,0x00,0xFF
"SPI","result",0.139999875,0.000024042,0x00,0xFF
"SPI","result",0.140039125,0.000024042,0x00,0xFF
"SPI","result",0.140078375,0.000024042,0x01,0xFF
"SPI","result",0.140117708,0.000024042,0xFF,0xFF
"SPI","result",0.140157167,0.000024042,0xFF,0x01
"SPI","disable",0.14019025,0.000000042,,
"SPI","enable",0.140230542,0.000000042,,
"SPI","result",0.140239,0.000024042,0xFF,0xFF
"SPI","result",0.140278667,0.000024042,0xFF,0xFF
"SPI","result",0.140318792,0.000024042,0x77,0xFF
"SPI","result",0.140358,0.000024042,0x00,0xFF
"SPI","result",0.14039725,0.000024042,0x00,0xFF
"SPI","result",0.140436458,0.000024042,0x00,0xFF
"SPI","result",0.140475708,0.000024042,0x00,0xFF
"SPI","result",0.140515,0.000024042,0x01,0xFF
"SPI","result",0.140554125,0.000024042,0xFF,0xFF
"SPI","result",0.140593625,0.000024042,0xFF,0x01
"SPI","disable",0.140625708,0.000000042,,
"SPI","enable",0.140666,0.000000042,,
"SPI","result",0.1406745,0.000024,0xFF,0xFF
"SPI","result",0.140714125,0.000024042,0xFF,0xFF
"SPI","result",0.14075425,0.000024042,0x69,0xFF
"SPI","result",0.140793458,0.000024042,0x40,0xFF
"SPI","result",0.14083275,0.000024042,0x00,0xFF
"SPI","result",0.140871958,0.000024042,0x00,0xFF
"SPI","result",0.140911208,0.000024042,0x00,0xFF
"SPI","result",0.140950458,0.000024083,0x01,0xFF
"SPI","result",0.140989833,0.000024042,0xFF,0xFF
"SPI","result",0.141029333,0.000024042,0xFF,0x01
"SPI","disable",0.141062417,0.000000042,,
"SPI","enable",0.141102667,0.000000042,,
"SPI","result",0.141111167,0.000024042,0xFF,0xFF
"SPI","result",0.141150792,0.000024042,0xFF,0xFF
"SPI","result",0.141190958,0.000024042,0x77,0xFF
"SPI","result",0.141230167,0.000024042,0x00,0xFF
"SPI","result",0.141269417,0.000024042,0x00,0xFF
"SPI","result",0.141308625,0.000024042,0x00,0xFF
"SPI","result",0.141347917,0.000024042,0x00,0xFF
"SPI","result",0.141387167,0.000024042,0x01,0xFF
"SPI","result",0.1414265,0.000024042,0xFF,0xFF
"SPI","result",0.141466,0.000024042,0xFF,0x01
"SPI","disable",0.141498083,0.000000042,,
"SPI","enable",0.14153825,0.000000042,,
"SPI","result",0.14154675,0.000024042,0xFF,0xFF
"SPI","result",0.141586375,0.000024042,0xFF,0xFF
"SPI","result",0.141626542,0.000024042,0x69,0xFF
"SPI","result",0.14166575,0.000024042,0x40,0xFF
"SPI","result",0.141705,0.000024042,0x00,0xFF
"SPI","result",0.141744208,0.000024042,0x00,0xFF
"SPI","result",0.1417835,0.000024,0x00,0xFF
"SPI","result",0.14182275,0.000024042,0x01,0xFF
"SPI","result",0.141862083,0.000024042,0xFF,0xFF
"SPI","result",0.141901583,0.000024042,0xFF,0x00
"SPI","disable",0.141934167,0.000000042,,
"SPI","enable",0.141974458,0.000000042,,
"SPI","result",0.141982917,0.000024042,0xFF,0xFF
"SPI","result",0.142022583,0.000024042,0xFF,0xFF
"SPI","result",0.14206275,0.000024042,0x7A,0xFF
"SPI","result",0.142101958,0.000024042,0x00,0xFF
"SPI","result",0.142141208,0.000024042,0x00,0xFF
"SPI","result",0.142180458,0.000024042,0x00,0xFF
"SPI","result",0.142219708,0.000024042,0x00,0xFF
"SPI","result",0.142258958,0.000024042,0x01,0xFF
"SPI","result",0.142298292,0.000024042,0xFF,0xFF
"SPI","result",0.142337792,0.000024042,0xFF,0x00
"SPI","result",0.142377792,0.000024083,0xFF,0x81
"SPI","result",0.142417083,0.000024042,0xFF,0xFF
"SPI","result",0.142456375,0.000024042,0xFF,0x00
"SPI","result",0.142495583,0.000024042,0xFF,0x01
"SPI","disable",0.142528333,0.000000042,,
"SPI","enable",0.142627792,0.000000042,,
"SPI","result",0.142632667,0.000006042,0xFF,0xFF
"SPI","result",0.142652083,0.000006042,0xFF,0xFF
"SPI","result",0.142672,0.000006042,0x51,0xFF
"SPI","result",0.142691,0.000006042,0x00,0xFF
"SPI","result",0.142710083,0.000006042,0x00,0xFF
"SPI","result",0.142729083,0.000006042,0x00,0xFF
"SPI","result",0.142748125,0.000006042,0x00,0xFF
"SPI","result",0.142767167,0.000006042,0x01,0xFF
"SPI","result",0.142786292,0.000006042,0xFF,0xFF
"SPI","result",0.142805583,0.000006042,0xFF,0xFF
"SPI","result",0.142824875,0.000006042,0xFF,0x00
"SPI","result",0.142844958,0.000006042,0xFF,0xFF
"SPI","result",0.142864417,0.000006042,0xFF,0xFF
"SPI","result",0.142883875,0.000006042,0xFF,0xFF
"SPI","result",0.142903333,0.000006042,0xFF,0xFF
"SPI","result",0.142922792,0.000006,0xFF,0xFF
"SPI","result",0.142942208,0.000006042,0xFF,0xFF
"SPI","result",0.142961667,0.000006042,0xFF,0xFF
"SPI","result",0.142981125,0.000006042,0xFF,0xFF
"SPI","result",0.143000583,0.000006042,0xFF,0xFF
"SPI","result",0.143020042,0.000006042,0xFF,0xFF
"SPI","result",0.1430395,0.000006042,0xFF,0xFF
"SPI","result",0.143058917,0.000006042,0xFF,0xFF
"SPI","result",0.143078375,0.000006042,0xFF,0xFF
"SPI","result",0.143097833,0.000006042,0xFF,0xFF
"SPI","result",0.143117292,0.000006042,0xFF,0xFF
"SPI","result",0.14313675,0.000006042,0xFF,0xFF
"SPI","result",0.143156167,0.000006042,0xFF,0xFF
"SPI","result",0.143175625,0.000006042,0xFF,0xFF
"SPI","result",0.143195083,0.000006042,0xFF,0xFF
"SPI","result",0.143214542,0.000006042,0xFF,0xFF
"SPI","result",0.143234,0.000006042,0xFF,0xFF
"SPI","result",0.143253458,0.000006042,0xFF,0xFF
"SPI","result",0.143272875,0.000006042,0xFF,0xFF
"SPI","result",0.143292333,0.000006042,0xFF,0xFF
"SPI","result",0.143311792,0.000006042,0xFF,0xFF
"SPI","result",0.14333125,0.000006042,0xFF,0xFF
"SPI","result",0.143350667,0.000006042,0xFF,0xFF
"SPI","result",0.143370125,0.000006042,0xFF,0xFF
"SPI","result",0.143389583,0.000006042,0xFF,0xFF
"SPI","result",0.143409042,0.000006,0xFF,0xFF
"SPI","result",0.143428458,0.000006042,0xFF,0xFF
"SPI","result",0.143447917,0.000006042,0xFF,0xFF
"SPI","result",0.143467375,0.000006042,0xFF,0xFF
"SPI","result",0.143486833,0.000006042,0xFF,0xFF
"SPI","result",0.14350625,0.000006042,0xFF,0xFF
"SPI","result",0.143525708,0.000006042,0xFF,0xFF
"SPI","result",0.143545083,0.000006042,0xFF,0xFF
"SPI","result",0.143564542,0.000006042,0xFF,0xFF
"SPI","result",0.143584,0.000006042,0xFF,0xFF
"SPI","result",0.143603458,0.000006042,0xFF,0xFF
"SPI","result",0.143622917,0.000006042,0xFF,0xFF
"SPI","result",0.143642333,0.000006042,0xFF,0xFF
"SPI","result",0.143661792,0.000006042,0xFF,0xFF
"SPI","result",0.14368125,0.000006042,0xFF,0xFF
"SPI","result",0.143700708,0.000006042,0xFF,0xFF
"SPI","result",0.143720125,0.000006042,0xFF,0xFF
"SPI","result",0.143739583,0.000006042,0xFF,0xFF
"SPI","result",0.143759042,0.000006042,0xFF,0xFF
"SPI","result",0.1437785,0.000006042,0xFF,0xFF
"SPI","result",0.143797917,0.000006042,0xFF,0xFF
"SPI","result",0.143817375,0.000006042,0xFF,0xFF
"SPI","result",0.143836833,0.000006042,0xFF,0xFF
"SPI","result",0.143856292,0.000006042,0xFF,0xFF
"SPI","result",0.14387575,0.000006042,0xFF,0xFF
"SPI","result",0.143895167,0.000006042,0xFF,0xFF
"SPI","result",0.143914625,0.000006042,0xFF,0xFF
"SPI","result",0.143934083,0.000006042,0xFF,0xFF
"SPI","result",0.143953542,0.000006042,0xFF,0xFF
"SPI","result",0.143973,0.000006042,0xFF,0xFF
"SPI","result",0.143992417,0.000006042,0xFF,0xFF
"SPI","result",0.144011875,0.000006042,0xFF,0xFF
"SPI","result",0.144031333,0.000006042,0xFF,0xFF
"SPI","result",0.144050792,0.000006042,0xFF,0xFF
"SPI","result",0.14407025,0.000006042,0xFF,0xFF
"SPI","result",0.144089667,0.000006042,0xFF,0xFF
"SPI","result",0.144109125,0.000006042,0xFF,0xFF
"SPI","result",0.144128583,0.000006042,0xFF,0xFF
"SPI","result",0.144148042,0.000006042,0xFF,0xFF
"SPI","result",0.1441675,0.000006042,0xFF,0xFF
"SPI","result",0.144186958,0.000006042,0xFF,0xFF
"SPI","result",0.144206417,0.000006042,0xFF,0xFF
"SPI","result",0.144225833,0.000006042,0xFF,0xFF
"SPI","result",0.144245292,0.000006042,0xFF,0xFF
"SPI","result",0.14426475,0.000006042,0xFF,0xFF
"SPI","result",0.144284208,0.000006042,0xFF,0xFC
"SPI","disable",0.144300833,0.000000042,,
"SPI","enable",0.144319958,0.000000042,,
"SPI","result",0.144324833,0.000006042,0xFF,0x80
"SPI","result",0.144344292,0.000006,0xFF,0x00
"SPI","result",0.144363708,0.000006042,0xFF,0x00
"SPI","result",0.144383167,0.000006042,0xFF,0x00
"SPI","result",0.144402625,0.000006042,0xFF,0x00
"SPI","result",0.144422083,0.000006042,0xFF,0x00
"SPI","result",0.144441542,0.000006042,0xFF,0x00
"SPI","result",0.144460958,0.000006042,0xFF,0x00
"SPI","result",0.144480417,0.000006042,0xFF,0x00
